,filepath,compound,structure,atom,shift_high-low,shift_low,CN(X),no_CH,no_CC,no_CN,no_CO,no_CYH,no_CYC,no_CYN,no_CYO,shielding_dia,shielding_para,span,skew,asymmetry,anisotropy,at_charge_mull,at_charge_loew,orb_charge_mull_s,orb_charge_mull_p,orb_charge_mull_d,orb_stdev_mull_p,orb_charge_loew_s,orb_charge_loew_p,orb_charge_loew_d,orb_stdev_loew_p,BO_loew_sum,BO_loew_av,BO_mayer_sum,BO_mayer_av,mayer_VA
3289,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/072/072_08.xyz,72,8,2,-2.446395459,33.7485,3.953983853,2,2,0,0,6,0,0,0,245.09,-93.451,22.486,0.291648137,0.645590143,18.504,-0.082095,-0.067833,3.093565,2.913291,0.072733,0.05328151,2.782517,3.042624,0.224988,0.053978806,3.9926,0.99815,3.9175,0.979375,3.8999
3290,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/072/072_08.xyz,72,8,6,-1.952893194,27.2195,3.980965494,3,1,0,0,2,1,0,0,241.266,-83.098,43.204,0.27960374,0.65897863,35.423,-0.108166,-0.061448,3.090734,2.975922,0.040525,0.022400167,2.777913,3.105687,0.164554,0.050208547,3.8995,0.974875,3.9557,0.988925,3.9275
3291,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/072/072_08.xyz,72,8,12,-0.310802508,14.0435,4.027210408,3,1,0,0,2,1,0,0,243.621,-72.277,28.837,0.568540417,0.362719375,25.7265,-0.055162,-0.094146,2.99184,3.004042,0.057456,0.018329583,2.732626,3.109366,0.231909,0.015290992,3.9837,0.995925,3.9786,0.99465,3.9285
3292,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/072/072_08.xyz,72,8,13,-1.134317322,19.1895,3.981355376,2,2,0,0,6,0,0,0,242.918,-76.721,11.781,-0.530260589,1.858812208,7.274,-0.046721,-0.055918,3.039935,2.927167,0.0769,0.043591589,2.741731,3.038543,0.25362,0.045319268,4.0023,1.000575,3.9491,0.987275,3.941
3293,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/072/072_08.xyz,72,8,17,-1.607566833,25.4805,3.985977032,3,1,0,0,2,1,0,0,245.943,-86.036,46.365,0.212423164,0.735497905,37.236,-0.09796,-0.012687,3.088282,2.970578,0.038294,0.010055548,2.74913,3.082672,0.166643,0.049380538,3.8773,0.969325,3.9618,0.99045,3.9312
3294,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/072/072_09.xyz,72,9,1,-1.93865271,28.5825,3.913478227,3,1,0,0,2,1,0,0,247.294,-90.489,37.02,0.028038898,0.962960981,28.0245,-0.130915,-0.070825,3.080228,2.996748,0.052301,0.011032412,2.767893,3.090273,0.196783,0.02070961,3.9515,0.987875,3.9698,0.99245,3.9358
3295,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/072/072_09.xyz,72,9,2,-1.619755959,24.3915,3.985554826,2,2,0,0,6,0,0,0,239.197,-78.201,14.139,0.448192942,0.480083685,12.1885,-0.044139,-0.075545,3.051515,2.912095,0.077854,0.045559799,2.761814,3.050648,0.243133,0.044921551,4.0059,1.001475,3.9298,0.98245,3.9092
3296,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/072/072_09.xyz,72,9,6,-1.06855817,20.6355,4.006967875,3,1,0,0,2,1,0,0,245.551,-80.799,36.578,0.863633878,0.105884351,35.331,-0.076627,-0.057679,3.054093,2.977559,0.043835,0.028319876,2.756611,3.104592,0.181109,0.039379255,3.9132,0.9783,3.9649,0.991225,3.9342
3297,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/072/072_09.xyz,72,9,12,-1.96752183,28.2925,3.940342595,3,1,0,0,2,1,0,0,243.548,-86.452,25.179,0.407760435,0.521374295,21.451,-0.108473,-0.058456,3.087548,2.969874,0.049601,0.028066953,2.768092,3.08683,0.188163,0.014041215,3.9425,0.985625,3.9632,0.9908,3.9427
3298,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/072/072_09.xyz,72,9,13,-1.880634704,25.9185,3.963799464,2,2,0,0,6,0,0,0,245.101,-85.632,13.627,-0.686945036,2.187944162,7.88,-0.04931,-0.080961,3.04222,2.921877,0.082346,0.046212405,2.764358,3.044784,0.251654,0.038216739,4.011,1.00275,3.924,0.981,3.8911
3299,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/072/072_09.xyz,72,9,17,-0.901512783,18.8045,3.99216903,3,1,0,0,2,1,0,0,244.143,-77.56,34.526,0.117476684,0.84926696,26.9085,-0.058408,-0.063377,3.035425,2.973275,0.048402,0.014566543,2.744356,3.104525,0.197301,0.045065134,3.9501,0.987525,3.9735,0.993375,3.9467
3300,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_00.xyz,73,0,1,-6.987954944,114.1175,4.130817895,1,2,0,0,2,6,0,0,252.699,-181.429,171.918,0.088646913,0.885196443,132.7485,-0.164361,-0.114266,3.111939,2.972128,0.075788,0.107671755,2.779267,3.066035,0.246957,0.015189359,3.9873,0.996825,3.7874,0.94685,3.7882
3301,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_00.xyz,73,0,2,-7.02349894,114.1175,4.130854724,1,2,0,0,2,6,0,0,252.698,-181.427,171.908,0.088605533,0.885248495,132.739,-0.164349,-0.114247,3.111944,2.972113,0.075786,0.107687343,2.779279,3.066019,0.246943,0.015141112,3.9872,0.9968,3.7874,0.94685,3.7881
3302,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_00.xyz,73,0,3,-7.008410954,114.1215,4.130855224,1,2,0,0,2,6,0,0,252.701,-181.435,171.923,0.08853382,0.885338707,132.7475,-0.164457,-0.114275,3.111989,2.972171,0.075791,0.107651876,2.779272,3.066037,0.246959,0.015035988,3.9872,0.9968,3.7874,0.94685,3.7882
3303,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_00.xyz,73,0,4,-7.023411311,114.1235,4.130955938,1,2,0,0,2,6,0,0,252.701,-181.438,171.91,0.088418358,0.885483962,132.7325,-0.164389,-0.114308,3.111902,2.972186,0.075795,0.107653534,2.779266,3.066062,0.246972,0.014990135,3.9872,0.9968,3.7872,0.9468,3.7881
3304,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_00.xyz,73,0,5,-7.001322969,114.1145,4.130933125,1,2,0,0,2,6,0,0,252.701,-181.428,171.9,0.088632926,0.885214037,132.734,-0.164485,-0.114293,3.111974,2.972212,0.075792,0.107650129,2.779259,3.066052,0.246973,0.015086758,3.9872,0.9968,3.7873,0.946825,3.7882
3305,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_01.xyz,73,1,1,-7.246089785,114.9675,4.120806587,1,2,0,0,2,6,0,0,253.219,-182.799,170.351,0.048728801,0.936066729,129.8385,-0.205772,-0.11754,3.134536,2.992819,0.073997,0.112909491,2.78442,3.072291,0.239634,0.009562273,3.9698,0.99245,3.828,0.957,3.7969
3306,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_01.xyz,73,1,2,-7.33956267,117.8685,4.092640972,1,2,0,0,2,6,0,0,252.567,-185.047,177.222,0.065037072,0.915123934,135.798,-0.147465,-0.115903,3.113112,2.953859,0.075984,0.104458736,2.786898,3.062774,0.244513,0.017612368,3.9923,0.998075,3.7928,0.9482,3.7867
3307,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_01.xyz,73,1,3,-7.145830615,114.4675,4.123550427,1,2,0,0,2,6,0,0,252.465,-181.545,163.991,0.080010488,0.896090629,126.2735,-0.164261,-0.123312,3.119546,2.963935,0.076291,0.112868587,2.786958,3.069444,0.245368,0.009640787,3.9837,0.995925,3.7817,0.945425,3.7742
3308,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_01.xyz,73,1,4,-6.928705745,113.6545,4.106540186,1,2,0,0,2,6,0,0,253.467,-181.734,170.593,0.065905401,0.914015089,130.7555,-0.196203,-0.121342,3.124081,2.991099,0.076459,0.102897475,2.781704,3.070014,0.247313,0.015630401,3.9954,0.99885,3.7934,0.94835,3.8073
3309,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_01.xyz,73,1,5,-6.939356152,114.2325,4.128108497,1,2,0,0,2,6,0,0,252.007,-180.852,172.943,0.127828244,0.836527796,135.234,-0.128036,-0.114655,3.093325,2.95391,0.076289,0.108296365,2.777111,3.065005,0.250298,0.018869913,3.9983,0.999575,3.7854,0.94635,3.7616
3310,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_02.xyz,73,2,1,-6.737402601,112.8285,4.118922294,1,2,0,0,2,6,0,0,250.689,-178.13,175.723,0.183225873,0.769760765,139.8415,-0.10214,-0.100169,3.084693,2.938434,0.074518,0.110758572,2.767908,3.059159,0.250645,0.025294002,3.9889,0.997225,3.78,0.945,3.7501
3311,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_02.xyz,73,2,2,-6.372199383,108.3105,4.131026689,1,2,0,0,2,6,0,0,251.63,-174.553,167.863,0.193163473,0.758028708,134.0035,-0.145444,-0.114043,3.096612,2.966488,0.077706,0.102903127,2.764514,3.065462,0.260399,0.02495402,4.0167,1.004175,3.7985,0.949625,3.7831
3312,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_02.xyz,73,2,3,-7.084789099,113.1095,4.114906257,1,2,0,0,2,6,0,0,253.74,-181.463,164.949,0.007305288,0.990283277,124.013,-0.207733,-0.123843,3.128966,2.998517,0.075716,0.109407578,2.784645,3.074352,0.242908,0.008002622,3.9786,0.99465,3.7802,0.94505,3.7976
3313,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_02.xyz,73,2,4,-7.755123732,123.6375,4.124568314,1,2,0,0,2,6,0,0,252.385,-190.635,181.593,0.067464054,0.912026282,139.2575,-0.13141,-0.111581,3.110063,2.940421,0.076502,0.102198199,2.792555,3.054059,0.243982,0.019150769,3.9862,0.99655,3.8413,0.960325,3.7615
3314,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_02.xyz,73,2,5,-7.490845479,118.1475,4.093903608,1,2,0,0,2,6,0,0,253.292,-186.053,178.697,0.013357807,0.982268542,134.6195,-0.221782,-0.105929,3.147579,2.999999,0.06992,0.117303907,2.785828,3.07257,0.227358,0.007719696,3.9416,0.9854,3.8219,0.955475,3.8078
3315,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_03.xyz,73,3,1,-7.705958549,116.5155,4.114790568,1,2,0,0,2,6,0,0,253.644,-184.772,168.793,0.058551006,0.923426477,129.0655,-0.235579,-0.110025,3.150925,3.00782,0.072504,0.11220401,2.790961,3.067824,0.230949,0.008181094,3.9335,0.983375,3.7616,0.9404,3.7954
3316,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_03.xyz,73,3,2,-8.314606106,126.9095,4.09569353,1,2,0,0,2,6,0,0,249.768,-191.291,188.06,0.192268425,0.759082384,150.0845,-0.020454,-0.083548,3.06498,2.880504,0.07081,0.11627188,2.784973,3.04492,0.233695,0.027355979,3.9732,0.9933,3.8145,0.953625,3.7248
3317,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_03.xyz,73,3,3,-7.906859186,119.3235,4.104475929,1,2,0,0,2,6,0,0,255.108,-189.044,177.459,0.025250903,0.966613145,134.2145,-0.344177,-0.110326,3.209804,3.060159,0.070016,0.107437444,2.794475,3.0751,0.221333,0.008786509,3.9377,0.984425,3.8057,0.951425,3.8541
3318,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_03.xyz,73,3,4,-7.066123468,117.0185,4.143962609,1,2,0,0,2,6,0,0,250.645,-182.277,174.009,0.115597469,0.851588698,135.5355,-0.033135,-0.100335,3.051127,2.901599,0.075971,0.111719563,2.775972,3.050013,0.252211,0.026404533,3.9873,0.996825,3.748,0.937,3.688
3319,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_03.xyz,73,3,5,-6.277227927,108.0615,4.106429237,1,2,0,0,2,6,0,0,251.85,-174.524,175.924,0.247879766,0.694718051,142.845,-0.164562,-0.103969,3.104518,2.979673,0.075777,0.096688996,2.753787,3.065819,0.260289,0.031848407,4.0382,1.00955,3.8081,0.952025,3.8211
3320,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_04.xyz,73,4,1,-7.343580122,119.7865,4.188438307,1,2,0,0,2,6,0,0,250.813,-185.212,167.18,0.1004546,0.870400167,129.5835,-0.006624,-0.115899,3.039501,2.879104,0.083229,0.102784193,2.788244,3.035079,0.268951,0.028888566,4.0089,1.002225,3.7633,0.940825,3.6777
3321,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_04.xyz,73,4,2,-7.59684769,114.4975,4.131014633,1,2,0,0,2,6,0,0,254.788,-183.898,167.844,0.038428541,0.949409979,127.4955,-0.34926,-0.114899,3.215135,3.061713,0.068174,0.120783995,2.785785,3.087305,0.222036,0.017397507,3.9318,0.98295,3.7849,0.946225,3.8472
3322,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_04.xyz,73,4,3,-7.874259289,123.0635,4.077545133,1,2,0,0,2,6,0,0,250.651,-188.327,187.661,0.112836444,0.855004982,146.0395,-0.020781,-0.093331,3.063475,2.878786,0.074089,0.108147481,2.78873,3.042742,0.240252,0.025732134,3.9708,0.9927,3.7635,0.940875,3.7376
3323,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_04.xyz,73,4,4,-6.405358184,109.7225,4.277612567,1,2,0,0,2,6,0,0,254.594,-178.929,158.205,0.08857495,0.885286967,122.157,-0.236139,-0.133353,3.123027,3.026628,0.081777,0.102569958,2.773347,3.070161,0.266415,0.011266923,3.999,0.99975,3.7892,0.9473,3.777
3324,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_04.xyz,73,4,5,-5.789174946,102.7705,4.095176342,1,2,0,0,2,6,0,0,255.08,-172.463,163.267,0.055265302,0.927645823,124.706,-0.23163,-0.13632,3.118487,3.027924,0.080246,0.091011332,2.760096,3.083232,0.26648,0.026181521,4.0582,1.01455,3.8103,0.952575,3.8624
3325,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_05.xyz,73,5,1,-6.450644626,108.3715,4.138467071,1,2,0,0,2,6,0,0,254.998,-177.982,148.628,0.000753559,0.998995507,111.499,-0.183498,-0.142297,3.106958,2.989854,0.081902,0.104853467,2.781769,3.077762,0.258809,0.020856789,4.0404,1.0101,3.8357,0.958925,3.8049
3326,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_05.xyz,73,5,2,-6.624960604,112.4465,4.119171183,1,2,0,0,2,6,0,0,252.017,-179.076,171.858,0.113733431,0.853894454,133.78,-0.066114,-0.117176,3.062443,2.919647,0.079323,0.103636868,2.77515,3.057639,0.260719,0.02660068,4.0251,1.006275,3.7807,0.945175,3.7528
3327,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_05.xyz,73,5,3,-7.800719271,119.5745,4.134228941,1,2,0,0,2,6,0,0,253.124,-187.312,177.879,0.201535876,0.748201009,142.3715,-0.26741,-0.096498,3.191211,3.001081,0.070869,0.107016303,2.783019,3.059526,0.233807,0.024548194,3.9462,0.98655,3.7614,0.94035,3.833
3328,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_05.xyz,73,5,4,-8.397848869,123.5635,4.038628892,1,2,0,0,2,6,0,0,250.511,-188.687,192.22,0.064936011,0.915253029,147.2855,-0.021298,-0.077491,3.07337,2.878561,0.065216,0.134240304,2.784663,3.057291,0.216204,0.015416725,3.9342,0.98355,3.7745,0.943625,3.7166
3329,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_05.xyz,73,5,5,-7.848100231,119.9655,4.187823463,1,2,0,0,2,6,0,0,256.59,-191.168,160.106,0.037112913,0.9511208,121.565,-0.320543,-0.134075,3.173127,3.060401,0.082458,0.082806479,2.800895,3.060574,0.251047,0.009304271,4.014,1.0035,3.8328,0.9582,3.8414
3330,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_06.xyz,73,6,1,-7.014026668,120.7045,4.228291332,1,2,0,0,2,6,0,0,254.158,-189.475,171.667,0.122825004,0.842674496,134.0215,-0.111777,-0.122487,3.100572,2.9225,0.084013,0.096216127,2.786399,3.043905,0.269195,0.025845735,4.0067,1.001675,3.8023,0.950575,3.7135
3331,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_06.xyz,73,6,2,-8.734646083,128.0785,3.924574629,1,2,0,0,2,6,0,0,253.222,-195.912,184.338,-0.008115527,1.010850054,137.8795,-0.132368,-0.111555,3.136197,2.920707,0.070977,0.102517658,2.812656,3.055131,0.223358,0.018857999,3.9648,0.9912,3.7962,0.94905,3.8072
3332,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_06.xyz,73,6,3,-8.468164178,120.2965,4.098534031,1,2,0,0,2,6,0,0,255.324,-190.233,143.021,-0.142769244,1.199870792,102.161,-0.367948,-0.147174,3.232775,3.061056,0.069876,0.124970866,2.819018,3.092703,0.216529,0.034604885,3.9019,0.975475,3.7094,0.92735,3.8077
3333,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_06.xyz,73,6,4,-6.924620398,119.1515,4.12902549,1,2,0,0,2,6,0,0,249.107,-182.871,181.622,0.186166874,0.766281075,144.6695,0.094301,-0.117829,2.994815,2.817084,0.088762,0.071183991,2.770351,3.025362,0.295255,0.05251723,4.0941,1.023525,3.7594,0.93985,3.6315
3334,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_06.xyz,73,6,5,-5.321061088,90.2745,4.149603014,1,2,0,0,2,6,0,0,255.516,-160.403,145.286,0.077777625,0.898917161,111.7895,-0.374032,-0.144777,3.158169,3.135926,0.075065,0.113328689,2.75171,3.110576,0.255977,0.011226265,4.0114,1.00285,3.7367,0.934175,3.8641
3335,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_07.xyz,73,7,1,-8.456617716,116.9785,4.213451351,1,2,0,0,2,6,0,0,249.746,-181.336,155.731,0.291316437,0.645957546,128.14,-0.178676,-0.11538,3.162502,2.935498,0.07617,0.126695048,2.800407,3.054559,0.240676,0.010639738,3.9487,0.987175,3.7376,0.9344,3.7285
3336,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_07.xyz,73,7,2,-10.24257961,138.3885,3.971520572,1,2,0,0,2,6,0,0,252.43,-205.431,203.512,0.104927474,0.864824574,157.9725,-0.083274,-0.06716,3.121917,2.893348,0.06391,0.112687143,2.806076,3.042662,0.199751,0.023093361,3.9338,0.98345,3.7919,0.947975,3.7886
3337,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_07.xyz,73,7,3,-10.37106474,143.8165,4.198600901,1,2,0,0,2,6,0,0,253.72,-212.149,190.332,0.254155896,0.687592231,154.8425,-0.265312,-0.080978,3.185907,3.008572,0.067179,0.111960236,2.802652,3.046917,0.214774,0.028894343,3.9279,0.981975,3.8161,0.954025,3.7811
3338,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_07.xyz,73,7,4,-8.573218452,125.2365,4.15597576,1,2,0,0,2,6,0,0,254.487,-194.336,182.082,-0.023945255,1.032183891,135.4715,-0.207532,-0.094372,3.11237,3.022707,0.068323,0.117092371,2.786113,3.064943,0.223457,0.030333708,3.9492,0.9873,3.7977,0.949425,3.7831
3339,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_07.xyz,73,7,5,-6.855089167,110.6915,4.051815558,1,2,0,0,2,6,0,0,251.208,-176.512,177.715,0.247379231,0.695287537,144.277,-0.097624,-0.107491,3.093273,2.920349,0.079285,0.087620209,2.766195,3.055893,0.261018,0.040879823,4.0777,1.019425,3.803,0.95075,3.813
3340,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_08.xyz,73,8,1,-5.192583069,98.5865,4.209268017,1,2,0,0,2,6,0,0,255.804,-169.003,143.822,0.031872732,0.957949776,109.0125,-0.272103,-0.156441,3.113849,3.068947,0.08415,0.098883563,2.754493,3.091054,0.281969,0.031483,4.1003,1.025075,3.8099,0.952475,3.8579
3341,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_08.xyz,73,8,2,-7.986863713,125.7105,4.18216263,1,2,0,0,2,6,0,0,253.302,-193.626,149.375,-0.15854728,1.223191861,106.1105,-0.083816,-0.12645,3.094361,2.903798,0.081029,0.124344004,2.815901,3.040276,0.249086,0.028014384,3.9332,0.9833,3.7283,0.932075,3.677
3342,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_08.xyz,73,8,3,-7.742811535,122.6165,4.010106099,1,2,0,0,2,6,0,0,255.208,-192.437,205.418,0.092017253,0.880961528,158.789,-0.256801,-0.111212,3.185439,2.993833,0.072888,0.079646224,2.783564,3.068188,0.236955,0.034195241,4.0262,1.00655,3.8189,0.954725,3.8981
3343,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_08.xyz,73,8,4,-7.709681283,115.3675,4.218755207,1,2,0,0,2,6,0,0,252.657,-182.638,140.96,-0.097190692,1.133926389,102.295,-0.144654,-0.137813,3.114896,2.949321,0.075915,0.150875519,2.811307,3.071725,0.234558,0.025596534,3.8965,0.974125,3.7662,0.94155,3.6969
3344,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_08.xyz,73,8,5,-5.759371795,106.0225,4.18125974,1,2,0,0,2,6,0,0,254.956,-175.592,155.656,0.098190882,0.873228105,120.563,-0.164838,-0.146678,3.085952,2.982695,0.090799,0.077004458,2.763551,3.05645,0.297032,0.034030381,4.1336,1.0334,3.8231,0.955775,3.8095
3345,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_09.xyz,73,9,1,-8.446242371,124.2815,4.196858874,1,2,0,0,2,6,0,0,248.093,-186.987,165.408,0.238138421,0.705832932,133.9035,0.049152,-0.072103,3.023931,2.851558,0.070915,0.127983855,2.76736,3.036832,0.245879,0.035472392,3.9578,0.98945,3.7152,0.9288,3.6459
3346,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_09.xyz,73,9,2,-11.90365603,148.6105,4.056752731,1,2,0,0,2,6,0,0,257.666,-220.889,240.673,-0.034740083,1.046862783,178.4145,-0.356386,-0.074197,3.221112,3.068957,0.062418,0.087027117,2.82561,3.04785,0.184096,0.013317001,3.8914,0.97285,3.7832,0.9458,3.8709
3347,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_09.xyz,73,9,3,-12.02136703,148.2275,4.218191283,1,2,0,0,2,6,0,0,250.06,-212.9,167.859,0.290249555,0.647139769,138.0745,-0.1569,-0.055792,3.172311,2.91934,0.061861,0.14356324,2.80774,3.0345,0.198334,0.03002086,3.8672,0.9668,3.766,0.9415,3.7259
3348,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_09.xyz,73,9,4,-7.246241017,116.4965,4.134272705,1,2,0,0,2,6,0,0,251.506,-182.614,170.951,0.115758317,0.851389864,133.1605,-0.044787,-0.070539,3.055245,2.91382,0.071224,0.115380339,2.7561,3.041024,0.2484,0.058959318,4.0175,1.004375,3.7578,0.93945,3.7685
3349,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/073/073_09.xyz,73,9,5,-5.418401268,102.4475,4.162843274,1,2,0,0,2,6,0,0,254.114,-171.174,165.303,0.21431553,0.733298704,132.834,-0.306958,-0.136707,3.127019,3.085768,0.089159,0.06497435,2.746051,3.05997,0.300855,0.05023542,4.1245,1.031125,3.8642,0.96605,3.9387
3350,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/074/074_00.xyz,74,0,1,-7.250162745,55.9305,3.972287015,0,3,0,0,9,0,0,0,242.673,-113.216,44.224,0.99968343,0.000237446,44.2205,-0.545316,-0.294968,3.328087,3.116097,0.096606,0.223528953,2.854198,3.175141,0.243651,0.124291389,3.9418,0.98545,3.4422,0.86055,3.4301
3351,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/074/074_00.xyz,74,0,2,-2.665163223,43.0335,4.185829398,3,1,0,0,0,2,0,0,241.479,-99.125,66.514,0.425414199,0.503225976,56.9595,-0.033087,-0.109913,3.019154,2.958135,0.054388,0.009457868,2.761643,3.11581,0.215731,0.011333134,3.9644,0.9911,3.9277,0.981925,3.8297
