,filepath,compound,structure,atom,shift_high-low,shift_low,CN(X),no_HCH,no_HYH,no_HYC,no_HYN,no_HYO,dist_HC,shift_low_neighbor_C,shielding_dia,shielding_para,span,skew,asymmetry,anisotropy,at_charge_mull,at_charge_loew,orb_charge_mull_s,orb_charge_mull_p,orb_charge_loew_s,orb_charge_loew_p,BO_loew,BO_mayer,mayer_VA
73,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_01.xyz,2,1,10,-0.050812371,1.8675,4.201709168,2,1,2,0,0,1.083263674,25.9945,31.257,-1.694,6.83,0.887554905,0.086773124,6.638,0.029808,0.021442,0.92322,0.04462,0.825225,0.133951,0.9524,1.009,1.0305
74,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_01.xyz,2,1,11,-0.052356459,2.2855,4.196646635,2,1,2,0,0,1.104639596,25.6535,30.549,-1.404,6.99,0.860944206,0.108048021,6.747,0.029776,0.028743,0.924584,0.043376,0.826725,0.126789,0.9375,1.0039,1.0266
75,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_01.xyz,2,1,12,-0.049681098,1.6075,4.196646635,2,1,2,0,0,1.089223485,25.6535,29.882,-0.059,10.16,0.945866142,0.041157396,10.0225,0.051636,0.014541,0.903233,0.042832,0.83676,0.130224,0.9643,0.9963,1.0104
76,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_02.xyz,2,2,5,-0.070830008,1.8185,4.235919941,2,1,2,0,0,1.065491455,29.7135,31.489,-1.877,6.528,0.849877451,0.116982333,6.283,0.035026,0.01398,0.91709,0.045446,0.826037,0.139213,0.9677,1.0102,1.0334
77,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_02.xyz,2,2,6,-0.035163269,2.9045,4.235919941,2,1,2,0,0,1.14816427,29.7135,28.389,0.138,10.004,0.900639744,0.076418431,9.7555,0.055516,0.030931,0.903401,0.039059,0.841629,0.112881,0.9374,0.9938,1.0065
78,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_02.xyz,2,2,7,-0.0522686,2.2265,4.215316038,2,1,2,0,0,1.091464675,29.0925,30.801,-1.597,6.561,0.954884926,0.034222291,6.487,0.040751,0.02493,0.913061,0.043875,0.826771,0.129688,0.9522,1.0082,1.0278
79,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_02.xyz,2,2,8,-0.043531853,2.4695,4.215316038,2,1,2,0,0,1.12540121,29.0925,28.932,0.029,9.95,0.84281407,0.122711581,9.559,0.053276,0.024606,0.903823,0.04077,0.839276,0.120154,0.9496,0.9955,1.0088
80,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_02.xyz,2,2,9,-0.052987798,2.2645,4.247003363,2,1,2,0,0,1.121961422,25.6035,29.036,0.13,10.162,0.913206062,0.066539255,9.9415,0.044571,0.024798,0.91191,0.041339,0.837648,0.121309,0.9423,0.9937,1.0091
81,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_02.xyz,2,2,10,-0.06537378,1.6325,4.247003363,2,1,2,0,0,1.065986846,25.6035,31.533,-1.736,6.796,0.919952913,0.061261261,6.66,0.031085,0.016705,0.920598,0.045853,0.823558,0.138952,0.96,1.0071,1.0321
82,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_02.xyz,2,2,11,-0.066829715,1.4815,4.226386422,2,1,2,0,0,1.0601016,23.7885,31.661,-1.713,6.906,0.84998552,0.11689484,6.647,0.0306,0.016705,0.921196,0.045735,0.822196,0.139771,0.9595,1.0098,1.0338
83,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_02.xyz,2,2,12,-0.048136757,1.7615,4.226386422,2,1,2,0,0,1.096708421,23.7885,29.585,0.084,10.258,0.907779294,0.070797785,10.0215,0.04742,0.019227,0.907627,0.042684,0.834846,0.128014,0.954,0.9965,1.012
84,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_03.xyz,2,3,5,-0.05631239,3.2725,4.279970538,2,1,2,0,0,1.15026217,26.6725,29.184,-1.026,7.294,0.800932273,0.157120185,6.931,0.031328,0.044595,0.926216,0.040399,0.828208,0.112369,0.9025,0.9929,1.0208
85,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_03.xyz,2,3,6,-0.0665492,2.0615,4.279970538,2,1,2,0,0,1.103679863,26.6725,29.199,0.17,10.076,0.920603414,0.060753341,9.876,0.051907,0.020976,0.904006,0.041862,0.836644,0.124969,0.9483,0.9923,1.0086
86,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_03.xyz,2,3,7,-0.043224605,2.5745,4.265744766,2,1,2,0,0,1.117754821,24.2965,29.916,-1.06,7.461,0.821203592,0.140371799,7.1275,0.03427,0.037295,0.921342,0.042212,0.824509,0.121393,0.9211,1.0009,1.0266
87,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_03.xyz,2,3,8,-0.068153765,1.6105,4.265744766,2,1,2,0,0,1.072165024,24.2965,30.08,-0.261,10.1,0.878217822,0.094204749,9.7925,0.055243,0.012185,0.898922,0.043491,0.832811,0.135166,0.9672,0.9977,1.01
88,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_03.xyz,2,3,9,-0.054636529,1.8435,4.284299825,2,1,2,0,0,1.095516391,26.7255,29.879,-0.292,9.852,0.856678847,0.11148542,9.499,0.053546,0.017569,0.901389,0.042782,0.835714,0.128686,0.9588,0.9933,1.0093
89,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_03.xyz,2,3,10,-0.0582686,2.0745,4.284299825,2,1,2,0,0,1.09241377,26.7255,31.065,-1.709,7.126,0.787257929,0.168519342,6.747,0.027695,0.024436,0.925484,0.044479,0.824917,0.1319,0.9425,1.0025,1.0282
90,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_03.xyz,2,3,11,-0.057944156,3.2395,4.247566951,2,1,2,0,0,1.140291093,31.1225,29.531,-1.34,6.796,0.870217775,0.100600715,6.5755,0.037884,0.038193,0.919257,0.040778,0.830271,0.116147,0.9203,1.0011,1.0211
91,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_03.xyz,2,3,12,-0.038312531,3.0915,4.247566951,2,1,2,0,0,1.151403818,31.1225,28.126,0.214,9.731,0.915733224,0.064560151,9.526,0.063696,0.033084,0.896173,0.038141,0.842009,0.11059,0.9354,0.9885,1.0028
92,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_04.xyz,2,4,5,-0.083637174,2.8185,4.12874593,2,1,2,0,0,1.112538183,32.3675,30.439,-1.827,6.198,0.922878348,0.058978366,6.0785,0.032578,0.028231,0.922454,0.042768,0.827925,0.12657,0.938,1.0034,1.0239
93,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_04.xyz,2,4,6,-0.028636776,3.1515,4.12874593,2,1,2,0,0,1.147622436,32.3675,28.133,0.147,9.569,0.911589508,0.067806572,9.3575,0.074612,0.033958,0.884841,0.038561,0.839387,0.112174,0.9413,0.9865,1.0007
94,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_04.xyz,2,4,7,-0.064268534,1.7715,4.176710944,2,1,2,0,0,1.056694892,30.7135,32.634,-2.975,6.238,0.738698301,0.20967327,5.8305,0.029297,0.006695,0.922136,0.046133,0.823506,0.147915,0.9748,1.0166,1.0331
95,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_04.xyz,2,4,8,-0.040373187,1.7525,4.176710944,2,1,2,0,0,1.068776619,30.7135,30.737,-1.058,9.448,0.877434378,0.094829939,9.1585,0.071297,0.005773,0.882591,0.043788,0.836412,0.137952,0.9876,0.9903,1.0093
96,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_04.xyz,2,4,9,-0.068434414,0.7865,4.149408896,2,1,2,0,0,1.037240862,26.3505,31.821,-1.177,9.494,0.856751633,0.111426699,9.154,0.05489,-0.005568,0.897239,0.045361,0.834322,0.148124,0.9987,1.0048,1.0134
97,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_04.xyz,2,4,10,-0.024856302,2.4675,4.149408896,2,1,2,0,0,1.117275825,26.3505,30.28,-1.316,6.897,0.899666522,0.077186199,6.724,0.035355,0.031123,0.919995,0.042485,0.828801,0.123337,0.9345,0.9999,1.026
98,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_04.xyz,2,4,11,-0.060119625,4.5905,4.157410698,2,1,2,0,0,1.209429209,35.4595,27.848,-1.008,6.993,0.656227656,0.282071339,6.392,0.043505,0.052507,0.919461,0.035295,0.838443,0.097251,0.89,0.9922,1.0116
99,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_04.xyz,2,4,12,-0.066329852,3.2595,4.157410698,2,1,2,0,0,1.144197148,35.4595,28.022,0.148,10.003,0.840047986,0.12496095,9.603,0.062181,0.029705,0.897086,0.038712,0.842543,0.112996,0.939,0.9896,1.0051
100,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_05.xyz,2,5,5,-0.061864384,1.2235,4.132402404,2,1,2,0,0,1.040403004,18.5305,32.036,-1.828,6.647,0.828794945,0.134145383,6.3625,0.025748,0.013888,0.925669,0.046082,0.815804,0.147066,0.9613,1.0166,1.0392
101,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_05.xyz,2,5,6,-0.043732553,-0.1155,4.132402404,2,1,2,0,0,1.009132013,18.5305,31.934,-0.388,10.689,0.892225653,0.083068936,10.401,0.052634,-0.012402,0.898798,0.045983,0.829278,0.1571,1.0048,1.0048,1.0156
102,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_05.xyz,2,5,7,-0.073444283,1.9125,4.210989197,2,1,2,0,0,1.067444011,36.0135,32.097,-2.579,6.428,0.6565028,0.28182437,5.876,0.034991,0.009028,0.916945,0.045629,0.828638,0.141612,0.9789,1.0123,1.0296
103,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_05.xyz,2,5,8,-0.042794964,2.8785,4.210989197,2,1,2,0,0,1.13477822,36.0135,28.886,-0.334,9.697,0.830050531,0.133117932,9.285,0.062681,0.022664,0.89475,0.040478,0.842361,0.119647,0.9578,0.9883,1.0074
104,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_05.xyz,2,5,9,-0.050663399,2.3175,4.108414995,2,1,2,0,0,1.106995758,30.0565,30.161,-1.049,9.39,0.677742279,0.262871373,8.6335,0.049321,0.017086,0.906011,0.042455,0.837278,0.12825,0.9668,1.0084,1.011
105,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_05.xyz,2,5,10,-0.00925119,2.7135,4.108414995,2,1,2,0,0,1.125118987,30.0565,29.791,-1.074,6.858,0.896179644,0.07994012,6.68,0.058209,0.031174,0.898469,0.041201,0.833105,0.119693,0.9488,0.9963,1.0201
106,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_05.xyz,2,5,11,-0.103540339,1.0565,4.245208297,2,1,2,0,0,1.031074311,23.2185,32.743,-2.369,6.998,0.731351815,0.215992647,6.528,0.013872,0.000527,0.935149,0.048309,0.820823,0.154225,0.9777,1.0066,1.0379
107,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_05.xyz,2,5,12,-0.047268257,2.8265,4.245208297,2,1,2,0,0,1.15332296,23.2185,28.127,0.477,11.084,0.780043306,0.174566805,10.4745,0.041376,0.033357,0.916937,0.039624,0.839067,0.113117,0.9192,0.9855,1.0073
108,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_06.xyz,2,6,5,-0.06570742,4.5825,4.158375036,2,1,2,0,0,1.214648283,31.1285,27.56,-0.712,7.336,0.655125409,0.283061087,6.7035,0.039967,0.056059,0.923261,0.035068,0.83619,0.096163,0.8718,0.9796,1.0139
109,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_06.xyz,2,6,6,-0.115478996,1.4435,4.158375036,2,1,2,0,0,1.050781519,31.1285,30.893,-0.905,10.422,0.798119363,0.159458367,9.896,0.05354,0.003542,0.899992,0.044038,0.834152,0.140522,0.9787,1.0065,1.015
110,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_06.xyz,2,6,7,-0.026409317,3.8295,4.181332564,2,1,2,0,0,1.195379916,35.7375,29.095,-1.494,6.809,0.839330298,0.1255451,6.5355,0.03596,0.042722,0.925101,0.037112,0.84102,0.103719,0.907,0.9973,1.0143
111,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_06.xyz,2,6,8,-0.068285898,3.0775,4.181332564,2,1,2,0,0,1.12326833,35.7375,29.21,-0.857,9.848,0.664500406,0.274661937,9.022,0.070419,0.022221,0.88615,0.041322,0.837696,0.123851,0.9596,0.9892,1.0053
112,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_06.xyz,2,6,9,-0.047285637,1.7605,4.175903433,2,1,2,0,0,1.058754252,32.3725,31.21,-1.54,9.148,0.839527766,0.125384353,8.781,0.072293,0.00262,0.881343,0.043999,0.83578,0.140764,0.9922,0.9973,1.0084
113,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_06.xyz,2,6,10,-0.026224605,2.2665,4.175903433,2,1,2,0,0,1.089776728,32.3725,31.515,-2.352,6.581,0.74137669,0.207375518,6.1555,0.037557,0.020624,0.915937,0.044244,0.825402,0.134969,0.9521,1.0076,1.0316
114,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_06.xyz,2,6,11,-0.04383889,4.2195,4.178942449,2,1,2,0,0,1.186894836,36.6815,28.694,-1.482,6.379,0.790562784,0.165756824,6.045,0.043245,0.050028,0.917405,0.037516,0.830851,0.105926,0.9009,1.0023,1.0223
115,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_06.xyz,2,6,12,-0.036873602,3.2205,4.178942449,2,1,2,0,0,1.134445877,36.6815,28.176,0.034,9.411,0.913505472,0.066304643,9.2075,0.08465,0.028451,0.874765,0.03855,0.840566,0.11575,0.9537,0.9864,1.0035
116,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_07.xyz,2,7,5,-0.047356437,2.1205,4.256320995,2,1,2,0,0,1.102469112,23.7775,30.977,-1.667,7.043,0.855743291,0.112240389,6.789,0.019635,0.026625,0.934124,0.043968,0.823162,0.131933,0.9339,1.0067,1.0266
117,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_07.xyz,2,7,6,-0.023259313,1.2915,4.256320995,2,1,2,0,0,1.072764016,23.7775,30.132,0.006,10.045,0.859631658,0.109104978,9.6925,0.069087,0.010676,0.885143,0.043443,0.834604,0.135077,0.9756,0.9884,1.0071
118,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_07.xyz,2,7,7,-0.027110409,2.4455,4.244914831,2,1,2,0,0,1.097467281,25.7575,30.626,-1.641,7.164,0.771356784,0.181878748,6.7545,0.028768,0.02866,0.924931,0.04408,0.819474,0.133429,0.934,1.0093,1.0293
119,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_07.xyz,2,7,8,-0.066513133,0.3115,4.244914831,2,1,2,0,0,1.004580569,25.7575,32.356,-1.237,9.844,0.9341731,0.05019624,9.682,0.065695,-0.018861,0.885529,0.04618,0.83325,0.159094,1.019,0.9976,1.0082
120,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_07.xyz,2,7,9,-0.055830008,3.0055,4.226143312,2,1,2,0,0,1.143725115,28.2765,28.001,0.424,9.983,0.907041971,0.071377295,9.751,0.065582,0.032725,0.892027,0.040361,0.835977,0.116464,0.9293,0.9792,1.0022
121,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_07.xyz,2,7,10,-0.087646129,3.9455,4.226143312,2,1,2,0,0,1.192428345,28.2765,28.678,-1.193,7.208,0.842397336,0.12305026,6.924,0.021949,0.046573,0.938312,0.037866,0.834914,0.10574,0.8809,0.984,1.0092
122,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_07.xyz,2,7,11,-0.125180968,3.2745,4.249671077,2,1,2,0,0,1.135462708,24.6395,29.373,-1.217,7.622,0.683547625,0.257729021,7.019,0.023069,0.039386,0.933426,0.041375,0.824849,0.119902,0.8942,0.9832,1.0164
123,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_07.xyz,2,7,12,-0.075268534,2.9155,4.249671077,2,1,2,0,0,1.142591133,24.6395,28.067,0.448,10.834,0.905851948,0.072313073,10.579,0.056188,0.036753,0.902751,0.039034,0.836883,0.111564,0.9156,0.9821,1.0015
124,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_08.xyz,2,8,5,-0.062276906,-0.3545,4.152954082,2,1,2,0,0,1.014936378,2.1025,33.232,-1.448,7.747,0.886665806,0.087479243,7.5275,0.00142,0.012328,0.949435,0.046451,0.805841,0.155281,0.9441,1.01,1.0416
125,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_08.xyz,2,8,6,-0.037311725,-3.0025,4.152954082,2,1,2,0,0,0.943505474,2.1025,34.198,0.235,11.754,0.818444785,0.142640702,11.2205,0.041823,-0.043201,0.908008,0.047281,0.822985,0.18418,1.0348,1.0026,1.0144
126,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_08.xyz,2,8,7,-0.083101524,0.8525,4.413644601,2,1,2,0,0,1.014633488,26.6635,32.458,-1.879,8.308,0.446798267,0.481491828,7.159,0.030156,-0.00581,0.919025,0.048137,0.822227,0.157728,0.9945,1.0064,1.041
127,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_08.xyz,2,8,8,-0.092382731,3.2035,4.413644601,2,1,2,0,0,1.130363621,26.6635,28.631,-0.404,11.257,0.739362175,0.209103435,10.5235,0.040163,0.026646,0.916226,0.041494,0.835841,0.121757,0.9339,0.9963,1.0077
128,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_08.xyz,2,8,9,0.016617314,2.3365,4.112271593,2,1,2,0,0,1.153845857,21.9065,28.722,0.373,10.39,0.525312801,0.40395326,9.157,0.055102,0.033846,0.903486,0.039384,0.839193,0.112644,0.9406,0.996,1.0078
129,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_08.xyz,2,8,10,-0.040180945,0.8365,4.112271593,2,1,2,0,0,1.050527706,21.9065,32.252,-1.658,7.745,0.487669464,0.440693025,6.753,0.036067,0.003019,0.914843,0.046582,0.827382,0.147341,0.9876,1.0074,1.0285
130,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_08.xyz,2,8,11,-0.073136921,2.9125,4.425529256,2,1,2,0,0,1.1112094,26.0735,30.085,-1.566,7.723,0.611031982,0.323149742,6.972,0.029458,0.030816,0.923807,0.044418,0.823802,0.128044,0.9293,0.9947,1.0251
131,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_08.xyz,2,8,12,-0.113970454,2.1945,4.425529256,2,1,2,0,0,1.111173953,26.0735,29.636,-0.4,11.407,0.812746559,0.147337441,10.873,0.025439,0.014359,0.929188,0.043093,0.839289,0.129089,0.9434,0.99,1.0121
132,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_09.xyz,2,9,5,-0.100698175,-0.9345,4.1742025,2,1,2,0,0,0.988217888,17.4855,35.24,-2.875,7.043,0.712054522,0.232711138,6.536,-0.001389,-0.025985,0.949997,0.048516,0.818154,0.177617,1.0033,1.0083,1.0312
133,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_09.xyz,2,9,6,-0.009759107,1.1545,4.1742025,2,1,2,0,0,1.073971897,17.4855,30.722,-0.446,11.12,0.646582734,0.290752158,10.1375,0.06402,0.018331,0.889225,0.044419,0.826096,0.135902,0.9599,0.9914,1.0123
134,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_09.xyz,2,9,7,-0.057427003,3.9155,4.289610315,2,1,2,0,0,1.169089346,37.2195,28.312,-0.797,6.725,0.842379182,0.123065015,6.46,0.053021,0.042991,0.905759,0.039259,0.833143,0.110369,0.9121,0.9818,1.0117
135,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_09.xyz,2,9,8,-0.10934792,4.3355,4.289610315,2,1,2,0,0,1.203164145,37.2195,27.272,-0.177,10.032,0.83791866,0.126694717,9.6255,0.041518,0.036874,0.921528,0.035178,0.849816,0.101362,0.908,0.9859,0.9958
136,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_09.xyz,2,9,9,-0.085260032,-1.1285,4.188070991,2,1,2,0,0,0.994778066,13.1385,31.971,0.588,11.695,0.958785806,0.031232451,11.5745,0.05014,-0.014071,0.900023,0.047209,0.825015,0.161114,0.9959,0.9922,1.0168
137,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_09.xyz,2,9,10,-0.156575853,2.5215,4.188070991,2,1,2,0,0,1.098463124,13.1385,30.682,-1.774,7.23,0.665836791,0.273468156,6.626,0.006884,0.040058,0.946013,0.04475,0.803235,0.13745,0.8845,0.9892,1.0219
138,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_09.xyz,2,9,11,-0.081856236,4.2895,4.347424126,2,1,2,0,0,1.169595405,30.0155,28.447,-1.307,6.653,0.422816774,0.505884419,5.693,0.02729,0.046157,0.931289,0.039482,0.825636,0.114013,0.8943,0.9997,1.0202
139,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/002/002_09.xyz,2,9,12,-0.092127815,1.0815,4.347424126,2,1,2,0,0,1.045780583,30.0155,30.866,-0.517,12.006,0.755455606,0.195351313,11.272,0.058712,-0.004376,0.894538,0.044328,0.837208,0.145042,0.9918,0.9964,1.011
140,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_00.xyz,3,0,1,-0.251039855,7.7055,3.13437785,1,0,2,0,0,1.086311406,138.5335,30.883,-7.158,6.503,0.196678456,0.753896479,5.197,0.026478,0.034258,0.928317,0.043062,0.822272,0.125462,0.9365,1.022,1.0219
141,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_00.xyz,3,0,8,-0.252039855,7.7065,3.134365659,1,0,2,0,0,1.086314062,138.5345,30.884,-7.159,6.502,0.196862504,0.753680362,5.1965,0.026453,0.034259,0.928342,0.043062,0.822273,0.125461,0.9365,1.0221,1.0219
142,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_00.xyz,3,0,9,-0.252039855,7.7065,3.13437178,1,0,2,0,0,1.086312101,138.5345,30.884,-7.159,6.502,0.196862504,0.753680362,5.1965,0.02646,0.034258,0.928334,0.043062,0.822273,0.125462,0.9365,1.0221,1.0219
143,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_00.xyz,3,0,10,-0.251039855,7.7055,3.134376719,1,0,2,0,0,1.086313167,138.5335,30.883,-7.159,6.503,0.196678456,0.753896479,5.197,0.02648,0.034258,0.928315,0.043062,0.822273,0.125462,0.9365,1.022,1.0219
144,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_00.xyz,3,0,11,-0.252039855,7.7065,3.134363388,1,0,2,0,0,1.086318687,138.5355,30.883,-7.159,6.502,0.196862504,0.753680362,5.1965,0.026465,0.034261,0.92833,0.043062,0.822273,0.12546,0.9365,1.0221,1.0219
145,/mnt/vepfs/users/ycjin/Delta-ML Framework/Unimol_2_NMR_fix/example/structures/orca_xyz_formate/003/003_00.xyz,3,0,12,-0.252039855,7.7065,3.134370495,1,0,2,0,0,1.086314526,138.5355,30.883,-7.159,6.502,0.196862504,0.753680362,5.1965,0.026479,0.034259,0.928316,0.043062,0.822273,0.125461,0.9365,1.022,1.0219
